USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
744860,94789,2015082602,320,10,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,75,50,1012.7,*****,1011.7,83,75,*****,*****,*****,*****,**
744860,94789,2015082602,300,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,51,1013,29.91,1012,***,***,0,*****,*****,*****,**
744860,94789,2015082603,300,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,51,1013.2,29.92,1012.4,***,***,0,*****,*****,*****,**
744860,94789,2015082604,320,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,53,1013.2,29.92,1012.4,***,***,0,*****,*****,*****,**
744860,94789,2015082605,320,7,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,53,1013.2,*****,1012.1,***,***,*****,*****,*****,*****,**
744860,94789,2015082605,330,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,69,54,1013.4,29.93,1012.7,***,***,0,*****,*****,*****,**
744860,94789,2015082606,10,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,69,55,1014.1,29.95,1013.4,***,***,0,*****,*****,*****,**
744860,94789,2015082607,350,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,72,57,1014.6,29.96,1013.7,75,68,0,*****,*****,*****,**
744860,94789,2015082608,350,8,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,72,57,1014.6,*****,1013.4,85,68,*****,*****,*****,*****,**
744860,94789,2015082608,10,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,75,56,1015.1,29.98,1014.4,***,***,0,*****,*****,*****,**
744860,94789,2015082609,340,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,77,56,1015.3,29.98,1014.4,***,***,0,*****,*****,*****,**
744860,94789,2015082610,280,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,79,55,1015.4,29.99,1014.7,***,***,0,*****,*****,*****,**
744860,94789,2015082611,280,7,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,79,55,1015.4,*****,1014.4,***,***,*****,*****,*****,*****,**
744860,94789,2015082611,250,10,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,53,1015.5,29.99,1014.7,***,***,0,*****,*****,*****,**
744860,94789,2015082612,240,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,52,1015,29.98,1014.4,***,***,0,*****,*****,*****,**
744860,94789,2015082613,220,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,53,1014.7,29.97,1014.1,82,72,0,*****,*****,*****,**
744860,94789,2015082614,220,13,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,53,1014.7,*****,1013.8,82,72,*****,*****,*****,*****,**
744860,94789,2015082614,220,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,53,1014.5,29.96,1013.7,***,***,0,*****,*****,*****,**
744860,94789,2015082615,280,13,***,70,***,*,*,*,10,**,**,**,**,**,**,**,**,*,82,52,1014.1,29.95,1013.4,***,***,0,*****,*****,*****,**
744860,94789,2015082616,270,18,23,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,83,52,1013.9,29.94,1013,***,***,0,*****,*****,*****,**
744860,94789,2015082617,270,18,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,83,52,1013.9,*****,1012.8,***,***,*****,*****,*****,*****,**
744860,94789,2015082617,260,13,18,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,82,51,1013.8,29.94,1013,***,***,0,*****,*****,*****,**
744860,94789,2015082618,250,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,80,50,1013.9,29.94,1013,***,***,0,*****,*****,*****,**
744860,94789,2015082619,300,13,17,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,78,51,1014.1,29.95,1013.4,84,78,0,*****,*****,*****,**
744860,94789,2015082620,300,13,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,78,51,1014.1,*****,1013.1,84,68,*****,*****,*****,*****,**
744860,94789,2015082620,310,11,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,77,51,1015.2,29.98,1014.4,***,***,0,*****,*****,*****,**
744860,94789,2015082621,300,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,77,53,1015.7,30,1015.1,***,***,0,*****,*****,*****,**
744860,94789,2015082622,330,11,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,76,52,1016.2,30.01,1015.4,***,***,0,*****,*****,*****,**
744860,94789,2015082623,330,11,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,76,52,1016.2,*****,1015.1,***,***,*****,*****,*****,*****,**
744860,94789,2015082623,340,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,52,1016.4,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015082700,330,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,73,53,1016.6,30.02,1015.8,84,68,0,*****,*****,*****,**
744860,94789,2015082700,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,84,***,*****,*****,0,*****,0
744860,94789,2015082701,320,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,72,54,1016.4,30.02,1015.8,79,72,0,*****,*****,*****,**
744860,94789,2015082702,320,8,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,72,54,1016.4,*****,1015.5,79,68,*****,*****,*****,*****,**
744860,94789,2015082702,330,10,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,71,54,1016.1,30.01,1015.4,***,***,0,*****,*****,*****,**
744860,94789,2015082703,330,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,54,1016.1,30.01,1015.4,***,***,0,*****,*****,*****,**
744860,94789,2015082704,310,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,68,54,1016.3,30.01,1015.4,***,***,0,*****,*****,*****,**
744860,94789,2015082705,310,7,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,68,54,1016.3,*****,1015.1,***,***,*****,*****,*****,*****,**
744860,94789,2015082705,310,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,68,54,1016.6,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015082706,350,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,68,55,1017.1,30.04,1016.4,***,***,0,*****,*****,*****,**
744860,94789,2015082707,330,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,71,55,1017.8,30.06,1017.1,72,68,0,*****,*****,*****,**
744860,94789,2015082708,330,8,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,71,55,1017.8,*****,1016.8,84,68,*****,*****,*****,*****,**
744860,94789,2015082708,340,14,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,54,1018,30.06,1017.1,***,***,0,*****,*****,*****,**
744860,94789,2015082709,340,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,76,54,1018.2,30.07,1017.4,***,***,0,*****,*****,*****,**
744860,94789,2015082710,330,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,78,53,1018.4,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015082711,330,7,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,78,53,1018.4,*****,1017.5,***,***,*****,*****,*****,*****,**
744860,94789,2015082711,320,13,17,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,79,52,1018.2,30.07,1017.4,***,***,0,*****,*****,*****,**
744860,94789,2015082712,320,8,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,81,52,1017.7,30.05,1016.8,***,***,0,*****,*****,*****,**
744860,94789,2015082713,300,8,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,80,52,1017.5,30.05,1016.8,83,72,0,*****,*****,*****,**
744860,94789,2015082714,300,8,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,80,52,1017.5,*****,1016.5,83,72,*****,*****,*****,*****,**
744860,94789,2015082714,300,11,***,65,***,*,*,*,10,**,**,**,**,**,**,**,**,*,82,51,1017.5,30.05,1016.8,***,***,0,*****,*****,*****,**
744860,94789,2015082715,290,11,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,83,52,1017,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015082716,290,10,17,65,***,*,*,*,10,**,**,**,**,**,**,**,**,*,80,51,1017.2,30.04,1016.4,***,***,0,*****,*****,*****,**
744860,94789,2015082717,290,10,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,80,51,1017.2,*****,1016.1,***,***,*****,*****,*****,*****,**
744860,94789,2015082717,330,9,20,65,***,*,*,*,10,**,**,**,**,**,**,**,**,*,78,52,1017.5,30.05,1016.8,***,***,0,*****,*****,*****,**
744860,94789,2015082718,320,11,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,77,52,1017.8,30.06,1017.1,***,***,0,*****,*****,*****,**
744860,94789,2015082719,320,15,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,75,52,1018.1,30.07,1017.4,83,75,0,*****,*****,*****,**
744860,94789,2015082720,320,15,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,75,52,1018.1,*****,1017.2,83,68,*****,*****,*****,*****,**
744860,94789,2015082720,320,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,50,1018.9,30.09,1018.1,***,***,0,*****,*****,*****,**
744860,94789,2015082721,320,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,73,49,1019.5,30.11,1018.8,***,***,0,*****,*****,*****,**
744860,94789,2015082722,340,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,72,51,1019.7,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015082723,340,8,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,72,51,1019.7,*****,1018.8,***,***,*****,*****,*****,*****,**
744860,94789,2015082723,330,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,71,52,1020.3,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015082800,320,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,70,53,1020.5,30.14,1019.8,83,68,0,*****,*****,*****,**
744860,94789,2015082800,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,83,***,*****,*****,0,*****,0
744860,94789,2015082801,340,5,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,53,1020.4,30.13,1019.5,75,69,0,*****,*****,*****,**
744860,94789,2015082802,340,5,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,70,53,1020.4,*****,1019.2,75,68,*****,*****,*****,*****,**
744860,94789,2015082802,350,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,68,54,1020.4,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015082803,350,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,66,54,1020.4,30.14,1019.8,***,***,0,*****,*****,*****,**
744860,94789,2015082804,350,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,65,55,1020.5,30.14,1019.8,***,***,0,*****,*****,*****,**
744860,94789,2015082805,350,6,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,65,55,1020.5,*****,1019.5,***,***,*****,*****,*****,*****,**
744860,94789,2015082805,330,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,65,55,1020.8,30.15,1020.1,***,***,0,*****,*****,*****,**
744860,94789,2015082806,20,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,66,56,1021.4,30.16,1020.5,***,***,0,*****,*****,*****,**
744860,94789,2015082807,350,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,69,57,1021.8,30.18,1021.2,70,64,0,*****,*****,*****,**
744860,94789,2015082808,350,9,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,69,57,1021.8,*****,1020.9,83,64,*****,*****,*****,*****,**
744860,94789,2015082808,360,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,71,55,1022,30.18,1021.2,***,***,0,*****,*****,*****,**
744860,94789,2015082809,360,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,54,1022.3,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015082810,990,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,75,53,1022.4,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015082811,***,3,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,75,53,1022.4,*****,1021.2,***,***,*****,*****,*****,*****,**
744860,94789,2015082811,990,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,78,50,1022.4,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015082812,290,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,52,1021.9,30.18,1021.2,***,***,0,*****,*****,*****,**
744860,94789,2015082813,320,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,80,51,1021.3,30.16,1020.5,81,69,0,*****,*****,*****,**
744860,94789,2015082814,320,6,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,80,51,1021.3,*****,1020.2,81,69,*****,*****,*****,*****,**
744860,94789,2015082814,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,50,1020.9,30.15,1020.1,***,***,0,*****,*****,*****,**
744860,94789,2015082815,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,80,51,1020.4,30.14,1019.8,***,***,0,*****,*****,*****,**
744860,94789,2015082816,180,10,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,53,1020.3,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015082817,180,10,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,53,1020.3,*****,1019.2,***,***,*****,*****,*****,*****,**
744860,94789,2015082817,230,15,18,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,79,54,1020.3,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015082818,180,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,77,58,1020.4,30.14,1019.8,***,***,0,*****,*****,*****,**
744860,94789,2015082819,190,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,60,1021.1,30.16,1020.5,82,74,0,*****,*****,*****,**
744860,94789,2015082820,190,13,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,60,1021.1,*****,1020.2,82,64,*****,*****,*****,*****,**
744860,94789,2015082820,190,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,62,1021.8,30.17,1020.8,***,***,0,*****,*****,*****,**
744860,94789,2015082821,240,11,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,74,62,1022.5,30.2,1021.8,***,***,0,*****,*****,*****,**
744860,94789,2015082822,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,61,1022.7,30.2,1021.8,***,***,0,*****,*****,*****,**
744860,94789,2015082823,***,0,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,61,1022.7,*****,1021.5,***,***,*****,*****,*****,*****,**
744860,94789,2015082823,220,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,71,61,1022.8,30.21,1022.2,***,***,0,*****,*****,*****,**
744860,94789,2015082900,220,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,70,62,1022.6,30.2,1021.8,82,64,0,*****,*****,*****,**
744860,94789,2015082900,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,82,***,*****,*****,0,*****,0
744860,94789,2015082901,250,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,70,62,1022.4,30.19,1021.5,75,69,0,*****,*****,*****,**
744860,94789,2015082902,250,6,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,70,62,1022.4,*****,1021.2,75,64,*****,*****,*****,*****,**
744860,94789,2015082902,260,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,70,61,1022.4,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015082903,250,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,69,60,1022.4,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015082904,250,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,68,59,1022.3,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015082905,250,3,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,68,59,1022.3,*****,1021.2,***,***,*****,*****,*****,*****,**
744860,94789,2015082905,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,69,60,1022.4,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015082906,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,70,57,1023,30.21,1022.2,***,***,0,*****,*****,*****,**
744860,94789,2015082907,30,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,58,1023.4,30.22,1022.5,74,68,0,*****,*****,*****,**
744860,94789,2015082908,30,3,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,58,1023.4,*****,1022.2,82,68,*****,*****,*****,*****,**
744860,94789,2015082908,300,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,77,56,1023.5,30.22,1022.5,***,***,0,*****,*****,*****,**
744860,94789,2015082909,240,5,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,78,56,1023.4,30.22,1022.5,***,***,0,*****,*****,*****,**
744860,94789,2015082910,240,9,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,81,56,1023.4,30.22,1022.5,***,***,0,*****,*****,*****,**
744860,94789,2015082911,240,9,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,81,56,1023.4,*****,1022.2,***,***,*****,*****,*****,*****,**
744860,94789,2015082911,220,11,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,81,56,1023.2,30.22,1022.5,***,***,0,*****,*****,*****,**
744860,94789,2015082912,200,10,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,83,56,1022.4,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015082913,190,11,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,82,58,1021.9,30.18,1021.2,84,74,0,*****,*****,*****,**
744860,94789,2015082914,190,11,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,82,58,1021.9,*****,1020.9,84,74,*****,*****,*****,*****,**
744860,94789,2015082914,180,11,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,82,58,1021,30.15,1020.1,***,***,0,*****,*****,*****,**
744860,94789,2015082915,170,14,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,82,60,1020.6,30.14,1019.8,***,***,0,*****,*****,*****,**
744860,94789,2015082916,180,14,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,81,60,1020.3,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015082917,180,14,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,81,60,1020.3,*****,1019.2,***,***,*****,*****,*****,*****,**
744860,94789,2015082917,190,15,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,80,62,1020.1,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015082918,190,14,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,77,62,1020,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015082919,190,15,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,63,1019.9,30.12,1019.1,84,76,0,*****,*****,*****,**
744860,94789,2015082920,190,15,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,76,63,1019.9,*****,1018.8,84,68,*****,*****,*****,*****,**
744860,94789,2015082920,180,13,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,63,1020.1,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015082921,200,11,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,75,65,1020.1,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015082922,210,9,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,75,64,1020.1,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015082923,210,9,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,75,64,1020.1,*****,1019.2,***,***,*****,*****,*****,*****,**
744860,94789,2015082923,220,9,***,270,***,*,*,*,10,**,**,**,**,**,**,**,**,*,74,62,1020,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015083000,230,14,***,270,***,*,*,*,10,**,**,**,**,**,**,**,**,*,74,62,1020.3,30.13,1019.5,84,68,0,*****,*****,*****,**
744860,94789,2015083000,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,84,***,*****,*****,0,*****,0
744860,94789,2015083001,230,8,***,270,***,*,*,*,10,**,**,**,**,**,**,**,**,*,73,61,1019.7,30.11,1018.8,76,73,0,*****,*****,*****,**
744860,94789,2015083002,230,8,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,73,61,1019.7,*****,1018.5,76,68,*****,*****,*****,*****,**
744860,94789,2015083002,230,11,***,270,***,*,*,*,10,**,**,**,**,**,**,**,**,*,73,62,1019.2,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015083003,230,7,***,280,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,63,1019.2,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015083004,230,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,71,64,1019.2,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015083005,230,8,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,71,64,1019.2,*****,1018.2,***,***,*****,*****,*****,*****,**
744860,94789,2015083005,240,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,70,63,1019.2,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015083006,230,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,71,64,1019.6,30.11,1018.8,***,***,0,*****,*****,*****,**
744860,94789,2015083007,250,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,64,1019.8,30.12,1019.1,74,69,0,*****,*****,*****,**
744860,94789,2015083008,250,6,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,74,64,1019.8,*****,1018.8,84,69,*****,*****,*****,*****,**
744860,94789,2015083008,240,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,76,64,1019.7,30.11,1018.8,***,***,0,*****,*****,*****,**
744860,94789,2015083009,230,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,78,65,1020,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015083010,200,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,80,65,1020,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015083011,200,7,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,80,65,1020,*****,1018.8,***,***,*****,*****,*****,*****,**
744860,94789,2015083011,200,9,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,81,65,1019.6,30.11,1018.8,***,***,0,*****,*****,*****,**
744860,94789,2015083012,200,8,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,82,66,1019.2,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015083013,160,9,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,83,67,1018.7,30.08,1017.8,84,74,0,*****,*****,*****,**
744860,94789,2015083014,160,9,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,83,67,1018.7,*****,1017.5,84,74,*****,*****,*****,*****,**
744860,94789,2015083014,170,14,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,84,67,1018.1,30.07,1017.4,***,***,0,*****,*****,*****,**
744860,94789,2015083015,170,14,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,84,67,1017.4,30.05,1016.8,***,***,0,*****,*****,*****,**
744860,94789,2015083016,170,14,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,81,68,1016.8,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015083017,170,14,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,81,68,1016.8,*****,1015.8,***,***,*****,*****,*****,*****,**
744860,94789,2015083017,180,14,***,110,***,*,*,*,10,**,**,**,**,**,**,**,**,*,80,69,1016.6,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015083018,190,11,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,80,70,1016.3,30.01,1015.4,***,***,0,*****,*****,*****,**
744860,94789,2015083019,190,11,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,79,70,1016.7,30.02,1015.8,84,79,0,*****,*****,*****,**
744860,94789,2015083020,190,11,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,79,70,1016.7,*****,1015.5,84,69,*****,*****,*****,*****,**
744860,94789,2015083020,200,8,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,80,70,1017.2,30.04,1016.4,***,***,0,*****,*****,*****,**
744860,94789,2015083023,220,7,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,78,68,1017.6,30.05,1016.8,***,***,0,*****,*****,*****,**
744860,94789,2015083100,220,9,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,77,67,1017.5,30.05,1016.8,84,69,0,*****,*****,*****,**
744860,94789,2015083102,230,10,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,68,1016.8,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015083103,230,10,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,68,1016.6,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015083104,240,9,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,75,67,1016.5,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015083105,240,9,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,75,67,1016.5,*****,1015.5,***,***,*****,*****,*****,*****,**
744860,94789,2015083105,260,10,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,67,1016.7,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015083106,240,10,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,68,1017.2,30.04,1016.4,***,***,0,*****,*****,*****,**
744860,94789,2015083107,250,10,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,77,68,1017.4,30.04,1016.4,77,75,0,*****,*****,*****,**
